Business Name,Full Name,First Name,Last Name,Street Address,Valid To,State,Zip,Description,Phone Number,Phone Number 1,Email,Business_Site,Social_Media,Record_Type,Category,Rating,Reviews,Source_URL,Detail_Url,Services,Latitude,Longitude,Occupation,Business_Type,Lead_Source,State_Abrv,State_TZ,State_Type,SIC_Sectors,SIC_Categories,SIC_Industries,NAICS_Code,Quick_Occupation,Scraped_date,Meta_Description
Mississippi &#8211; Department of Employment Security,,,,1235 Echelon Parkway,,MS,39213,,601-321-6013,,hstagg@mdes.ms.gov,,,Business,,,,https://bonds4jobs.com/our-services/directory,,,32.396657,-90.18446,Bonding Coordinator,,bonds4jobs,,,,,,,,,2022-11-23 14:54:21,"In order to obtain a bond, you can contact a State Bonding Coordinator. Use our interactive map to find the coordinator closest to where you live and work."
Louisiana &#8211; Department of Labor &#8211; Workforce Commission,,,,1001 N. 23rd St.,,LA,70804-9094,,225-342-2939,,nlearson@lwc.la.gov,,,Business,,,,https://bonds4jobs.com/our-services/directory,,,30.457948,-91.165736,Bonding Coordinator,,bonds4jobs,,,,,,,,,2022-11-23 14:54:21,"In order to obtain a bond, you can contact a State Bonding Coordinator. Use our interactive map to find the coordinator closest to where you live and work."
Missouri &#8211; Department of Higher Education and Workforce Development,,,,P.O. Box 1087,,MO,65102,,573-751-8242,,Mark.S.Embry@dhewd.mo.gov,,,Business,,,,https://bonds4jobs.com/our-services/directory,,,38.569943,-92.172125,Bonding Coordinator,,bonds4jobs,,,,,,,,,2022-11-23 14:54:21,"In order to obtain a bond, you can contact a State Bonding Coordinator. Use our interactive map to find the coordinator closest to where you live and work."
Kansas &#8211; Department of Commerce,,,,"1000 SW Jackson Street, Suite 100",,KS,66612-1354,,785-296-7435,,Ashla.Stowe@ks.gov,,,Business,,,,https://bonds4jobs.com/our-services/directory,,,39.045526,-95.676678,Bonding Coordinator,,bonds4jobs,,,,,,,,,2022-11-23 14:54:21,"In order to obtain a bond, you can contact a State Bonding Coordinator. Use our interactive map to find the coordinator closest to where you live and work."
Montana &#8211; Department of Labor &#038; Industry &#8211; Workforce Services Division,,,,P.O. Box 1728,,MT,59624,,406-444-3351,,michelle.robinson@mt.gov,,,Business,,,,https://bonds4jobs.com/our-services/directory,,,46.61,-112.01,Bonding Coordinator,,bonds4jobs,,,,,,,,,2022-11-23 14:54:21,"In order to obtain a bond, you can contact a State Bonding Coordinator. Use our interactive map to find the coordinator closest to where you live and work."
Nebraska &#8211; Department of Labor,,,,550 S. 16th Street,,NE,68509,,402-314-2210,,NDOL.RSFidelityBonds@Nebraska.gov,,,Business,,,,https://bonds4jobs.com/our-services/directory,,,40.808419,-96.697805,Bonding Coordinator,,bonds4jobs,,,,,,,,,2022-11-23 14:54:21,"In order to obtain a bond, you can contact a State Bonding Coordinator. Use our interactive map to find the coordinator closest to where you live and work."
Kansas &#8211; Department of Commerce,,,,"1000 SW Jackson Street, Suite 100",,KS,66612-1354,,785-296-7435,,Ashla.Stowe@ks.gov,,,Business,,,,https://bonds4jobs.com/our-services/directory,,,39.045526,-95.676678,Bonding Coordinator,,bonds4jobs,,,,,,,,,2022-11-23 14:54:21,"In order to obtain a bond, you can contact a State Bonding Coordinator. Use our interactive map to find the coordinator closest to where you live and work."
Iowa &#8211; Workforce Development,,,,1000 East Grand Avenue,,IA,50319,,515-725-3891,,richelle.seitz@iwd.iowa.gov,,,Business,,,,https://bonds4jobs.com/our-services/directory,,,41.591212,-93.615889,Bonding Coordinator,,bonds4jobs,,,,,,,,,2022-11-23 14:54:21,"In order to obtain a bond, you can contact a State Bonding Coordinator. Use our interactive map to find the coordinator closest to where you live and work."
Nevada &#8211; Department of Employment &#8211; Rehabilitation and Training (DETR),,,,500 East Third St.,,NV,89713,,702-486-6635,,cemcbirney@detr.nv.gov,,,Business,,,,https://bonds4jobs.com/our-services/directory,,,39.162958,-119.763131,Bonding Coordinator,,bonds4jobs,,,,,,,,,2022-11-23 14:54:21,"In order to obtain a bond, you can contact a State Bonding Coordinator. Use our interactive map to find the coordinator closest to where you live and work."
California &#8211; Employment Development Department,,,,722 Capitol Mall MIC-50,,CA,95814,,916-908-9471,,WSBBonding@edd.ca.gov,,,Business,,,,https://bonds4jobs.com/our-services/directory,,,38.577145,-121.497131,Bonding Coordinator,,bonds4jobs,,,,,,,,,2022-11-23 14:54:21,"In order to obtain a bond, you can contact a State Bonding Coordinator. Use our interactive map to find the coordinator closest to where you live and work."
New Mexico &#8211; Department of Workplace Solutions,,,,P.O. Box 1928,,NM,87102,,505-841-8444,,Juan.Diaz@state.nm.us,,,Business,,,,https://bonds4jobs.com/our-services/directory,,,35.084889,-106.646815,Bonding Coordinator,,bonds4jobs,,,,,,,,,2022-11-23 14:54:21,"In order to obtain a bond, you can contact a State Bonding Coordinator. Use our interactive map to find the coordinator closest to where you live and work."
New York &#8211; Department of Labor,,,,"Building 12, Room 425",,NY,12240,,518-485-8037,,Cynthia.wrend@labor.ny.gov,,,Business,,,,https://bonds4jobs.com/our-services/directory,,,42.681351,-73.813624,Bonding Coordinator,,bonds4jobs,,,,,,,,,2022-11-23 14:54:21,"In order to obtain a bond, you can contact a State Bonding Coordinator. Use our interactive map to find the coordinator closest to where you live and work."
Connecticut &#8211; Department of Labor,,,,"200 Folly Brook Blvd., 3rd Floor",,CT,06109,,860-263-6739,,Charles.goorhigian@ct.gov,,,Business,,,,https://bonds4jobs.com/our-services/directory,,,41.721499,-72.677456,Bonding Coordinator,,bonds4jobs,,,,,,,,,2022-11-23 14:54:21,"In order to obtain a bond, you can contact a State Bonding Coordinator. Use our interactive map to find the coordinator closest to where you live and work."
New Hampshire &#8211; Department of Employment Security,,,,45 South Fruit Street,,NH,03301,,603-228-4114,,Thomas.R.Whittemore@nhes.nh.gov,,,Business,,,,https://bonds4jobs.com/our-services/directory,,,43.202236,-71.535239,Bonding Coordinator,,bonds4jobs,,,,,,,,,2022-11-23 14:54:21,"In order to obtain a bond, you can contact a State Bonding Coordinator. Use our interactive map to find the coordinator closest to where you live and work."
Vermont &#8211; Department of Labor,,,,"5 Green Mountain Dr., P.O. Box 480",,VT,05601,,802-522-3540,,Emily.Peters@vermont.gov,,,Business,,,,https://bonds4jobs.com/our-services/directory,,,44.26064,-72.5778,Bonding Coordinator,,bonds4jobs,,,,,,,,,2022-11-23 14:54:21,"In order to obtain a bond, you can contact a State Bonding Coordinator. Use our interactive map to find the coordinator closest to where you live and work."
Rhode Island &#8211; Department of Labor &#038; Training,,,,1511 Pontiac Ave Bldg. 73-3,,RI,02920,,401-462-8794,,anthony.wardsmith@dlt.ri.gov,,,Business,,,,https://bonds4jobs.com/our-services/directory,,,41.742236,-71.460023,Bonding Coordinator,,bonds4jobs,,,,,,,,,2022-11-23 14:54:21,"In order to obtain a bond, you can contact a State Bonding Coordinator. Use our interactive map to find the coordinator closest to where you live and work."
Massachusetts &#8211; Office of Labor &#038; Workforce Development,,,,One Ashburton Place,,MA,02108,,857-445-2045,,Lisa.J.Caissie@detma.org,,,Business,,,,https://bonds4jobs.com/our-services/directory,,,42.362037,-71.063553,Bonding Coordinator,,bonds4jobs,,,,,,,,,2022-11-23 14:54:21,"In order to obtain a bond, you can contact a State Bonding Coordinator. Use our interactive map to find the coordinator closest to where you live and work."
