Business Name,Full Name,First Name,Last Name,Street Address,Valid To,State,Zip,Description,Phone Number,Phone Number 1,Email,Business_Site,Social_Media,Record_Type,Category,Rating,Reviews,Source_URL,Detail_Url,Services,Latitude,Longitude,Occupation,Business_Type,Lead_Source,State_Abrv,State_TZ,State_Type,SIC_Sectors,SIC_Categories,SIC_Industries,NAICS_Code,Quick_Occupation,Scraped_date,Meta_Description
Evidence2Success Kearns Community Coalition,Becky Guertler,Becky,Guertler,5658 S. Cougar Ln,,UT,84118,,(385) 468-5261,,,http://www.kearnse2s.org,https://www.facebook.com/E2SKearns,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/evidence2success-kearns-community-coalition-10951,,,,Community Council,,chamberwest,,,,,,,,,2022-12-13 11:07:42,The easy way to find businesses and members in the ChamberWest
Hampton by Hilton West Valley Salt Lake City,Sam Webster,Sam,Webster,2659 S. High Commons Way,,UT,84120,,(385) 887-9300,,,https://hamptoninn3.hilton.com/en/hotels/utah/hampton-inn-west-valley-salt-lake-city-SLCVLHX/index.html,,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/hampton-by-hilton-west-valley-salt-lake-city-5526,,,,Hotels/Motels,,chamberwest,,,,,,,,,2022-12-13 11:07:42,The easy way to find businesses and members in the ChamberWest
Holiday Inn Express West Valley City,,,,3036 South Decker Lake Drive,,UT,84119,,(801) 517-4000,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/west-valley-city/wvchi/hoteldetail,https://www.facebook.com/holidayinnexpresswestvalley/,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/holiday-inn-express-west-valley-city-2193,,,,Hotels/Motels,,chamberwest,,,,,,,,,2022-12-13 11:07:43,The easy way to find businesses and members in the ChamberWest
Hexcel Corporation,Mr. Jay Gordon,Jay,Gordon,PO Box 18748,,UT,84118-0748,,(801) 508-8007,,,http://www.hexcel.com,https://www.facebook.com/HexcelCorp/,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/hexcel-corporation-1295,,,,Aerospace,,chamberwest,,,,,,,,,2022-12-13 11:07:43,The easy way to find businesses and members in the ChamberWest
Employers Council,"Glenn Pelster, Esq.",Glenn,Pelster,423 West 300 South,,UT,84101,,(801) 364-8479,,,http://www.employerscouncil.org,https://www.facebook.com/employerscouncil,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/employers-council-3252,,,,HR/Employment Law,,chamberwest,,,,,,,,,2022-12-13 11:07:43,The easy way to find businesses and members in the ChamberWest
Healing Center of UT DBA Centro de Salud y Fisioterapia Latino,Luis Arturo Becerra,Luis,Becerra,"2630 West 3500 South, Suite B",,UT,84120,,(801) 955-8888,,,https://www.centrodesaludlatino.com/,https://www.facebook.com/healingcenterofutah/,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/healing-center-of-ut-dba-centro-de-salud-y-fisioterapia-latino-5378,,,,Health Care Facility,,chamberwest,,,,,,,,,2022-12-13 11:07:43,The easy way to find businesses and members in the ChamberWest
Hampton Inn and Suites by Hilton,Tiare Wolfgramm,Tiare,Wolfgramm,3923 W. Center Park Drive,,UT,84084,,(801) 280-7300,,,https://www.hilton.com,,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/hampton-inn-and-suites-by-hilton-5511,,,,Hotels/Motels,,chamberwest,,,,,,,,,2022-12-13 11:07:43,The easy way to find businesses and members in the ChamberWest
Harmons - Kearns,Tyrell Davis,Tyrell,Davis,4874 West 6200 South,,UT,84118,,(801) 965-9450,,,http://www.harmonsgrocery.com,https://www.facebook.com/HarmonsGroceryStores/,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/harmons-kearns-1284,,,,Grocery Stores,,chamberwest,,,,,,,,,2022-12-13 11:07:43,The easy way to find businesses and members in the ChamberWest
Harmons - West Valley,,,,3955 West 3500 South,,UT,84120,,(801) 968-3577,,,http://www.harmonsgrocery.com/,https://www.facebook.com/HarmonsGroceryStores/,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/harmons-west-valley-1283,,,,Grocery Stores,,chamberwest,,,,,,,,,2022-12-13 11:07:43,The easy way to find businesses and members in the ChamberWest
Hillcrest Bank,,,,801 North 500 West,,UT,84010,,(385) 300-7231,,,http://www.hillcrestbank.com,,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/hillcrest-bank-10916,,,,Banks & Credit Unions,,chamberwest,,,,,,,,,2022-12-13 11:07:43,The easy way to find businesses and members in the ChamberWest
RETEGO Labs,Leslie Merrill,Leslie,Merrill,2320 N 640 W,,UT,84087,,(801) 209-5460,,,http://www.retegolabs.com,"https://www.linkedin.com/company/retegolabs/, https://www.facebook.com/RetegoLabs, https://www.instagram.com/retegolabs/",Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/retego-labs-11131,,,,Health Products,,chamberwest,,,,,,,,,2022-12-13 11:07:43,The easy way to find businesses and members in the ChamberWest
"RidgeCrest Herbals, Inc.",Mr. Matt Warnock,Matt,Warnock,"3683 West 2270 South, #A",,UT,84120,,(801) 978-9633,,,https://www.rcherbals.com/,https://www.facebook.com/RidgeCrestHerbals/,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/ridgecrest-herbals-inc-2317,,,,Health Products,,chamberwest,,,,,,,,,2022-12-13 11:07:44,The easy way to find businesses and members in the ChamberWest
Resource Logistics,Mr. Steve Goodwin,Steve,Goodwin,2899 W. Parkway Blvd.,,UT,84119,,(801) 972-1763,,,http://www.1resourcelogistics.com,https://www.facebook.com/ResourceLogistics/,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/resource-logistics-2002,,,,Transportation & Warehousing,,chamberwest,,,,,,,,,2022-12-13 11:07:44,The easy way to find businesses and members in the ChamberWest
Raising Cane's Inc.,Whitney Mapson,Whitney,Mapson,3346 South 5600 West,,UT,84128,,(385) 707-8616,,,http://www.raisingcanes.com,,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/raising-cane-s-inc-10979,,,,Restaurants,,chamberwest,,,,,,,,,2022-12-13 11:07:44,The easy way to find businesses and members in the ChamberWest
Rocky Mountain Therapy Services,,,,"3540 South 4000 West, #340",,UT,84120,,(801) 987-8615,,,https://www.rmts.clinic/,https://www.facebook.com/Rocky-Mountain-Therapy-Services-RMTS-West-Valley-City-1688352304783173/,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/rocky-mountain-therapy-services-1553,,,,Physical Therapists,,chamberwest,,,,,,,,,2022-12-13 11:07:44,The easy way to find businesses and members in the ChamberWest
Hidden Peaks Coffee & Roasting Co,Derek Hansen,Derek,Hansen,4879 S. Redwood Rd,,UT,84123,,(801) 288-9898,,,http://www.hiddenpeakscoffee.com,,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/hidden-peaks-coffee-roasting-co-9132,,,,Coffee Stores,,chamberwest,,,,,,,,,2022-12-13 11:07:44,The easy way to find businesses and members in the ChamberWest
RyTel Hosted,Mark Koon,Mark,Koon,1290 West 2320 South,,UT,84119,,(801) 327-9400,,,http://www.rytelhosted.com,"https://www.linkedin.com/company/rytel-hosted, https://www.facebook.com/rytelhosted",Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/rytel-hosted-11084,,,,Telecommunications & Multimedia,,chamberwest,,,,,,,,,2022-12-13 11:07:44,The easy way to find businesses and members in the ChamberWest
R.A. Johnson Excavating,Sue Johnson,Sue,Johnson,6985 West 2100 South,,UT,84128,,(801) 252-7509,,,https://rajohnsonsrock.com/,,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/r-a-johnson-excavating-3274,,,,"Construction, Equipment & Contractors",,chamberwest,,,,,,,,,2022-12-13 11:07:44,The easy way to find businesses and members in the ChamberWest
Red Stag Fulfillment,,,,5350 Harold Gatty Dr,,UT,84116,,(865) 381-7300,,,https://redstagfulfillment.com/,"https://www.linkedin.com/company/red-stag-fulfillment/, https://www.facebook.com/redstagfulfillment",Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/red-stag-fulfillment-salt-lake-city-10983,,,,Distribution Center,,chamberwest,,,,,,,,,2022-12-13 11:07:44,The easy way to find businesses and members in the ChamberWest
Residence Inn by Marriott,,,,7558 South Plaza Center Dr.,,UT,84084,,(801) 282-1800,,,http://www.marriott.com/SLCRJ,,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/residence-inn-by-marriott-5491,,,,Hotels/Motels,,chamberwest,,,,,,,,,2022-12-13 11:07:44,The easy way to find businesses and members in the ChamberWest
Rocky Mountain Power,Ms. Lisa Romney,Lisa,Romney,1407 West North Temple,,UT,84140,,(888) 221-7070,,,https://www.rockymountainpower.net/,https://www.facebook.com/rockymountainpower,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/rocky-mountain-power-1693,,,,Utilities,,chamberwest,,,,,,,,,2022-12-13 11:07:44,The easy way to find businesses and members in the ChamberWest
Harmons - Taylorsville,Kent Haslam,Kent,Haslam,5454 S. Redwood Road,,UT,84123,,(801) 967-9213,,,http://www.harmonsgrocery.com/,https://www.facebook.com/HarmonsGroceryStores/,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/harmons-taylorsville-1282,,,,Grocery Stores,,chamberwest,,,,,,,,,2022-12-13 11:07:44,The easy way to find businesses and members in the ChamberWest
Henkel Corporation,Andrew  Riddick,Andrew,Riddick,3540 West 1987 South,,UT,84104,,(435) 770-2915,,,https://www.henkel-northamerica.com/,,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/henkel-corporation-11111,,,,Manufacturing,,chamberwest,,,,,,,,,2022-12-13 11:07:44,The easy way to find businesses and members in the ChamberWest
Hamlet Homes,Tami Ostmark,Tami,Ostmark,308 East 4500 South,,UT,84107,,(385) 800-3127,,,http://www.hamlethomes.com,,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/hamlet-homes-5419,,,,"Construction, Equipment & Contractors",,chamberwest,,,,,,,,,2022-12-13 11:07:44,The easy way to find businesses and members in the ChamberWest
Homewood Suites by Hilton Salt Lake City Airport,,,,4923 W Douglas Corrigan,,UT,84116,,(801) 433-4943,,,http://www.saltlakecityairport.homewoodsuitesbyhilton.com,,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/homewood-suites-by-hilton-salt-lake-city-airport-5318,,,,Hotels/Motels,,chamberwest,,,,,,,,,2022-12-13 11:07:44,The easy way to find businesses and members in the ChamberWest
Quality Steel,Cecilia Arreguin,Cecilia,Arreguin,5520 West Old Bingham Hwy,,UT,81780,,(801) 706-1053,,,https://qualitysteelcorporation.com/,,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/quality-steel-11126,,,,Manufacturing,,chamberwest,,,,,,,,,2022-12-13 11:07:45,The easy way to find businesses and members in the ChamberWest
Quick Quack Car Wash,Bailey  Dunlap,Bailey,Dunlap,5668 W. Parkway Blvd.,,UT,84128,,(888) 772-2792,,,http://www.dontdrivedirty.com,https://www.facebook.com/quickquack,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/quick-quack-car-wash-11021,,,,Car Wash,,chamberwest,,,,,,,,,2022-12-13 11:07:45,The easy way to find businesses and members in the ChamberWest
Stor'em Self Storage - West Valley,Mr. Roy Clark Jr.,Roy,Clark,5718 West 4700 South,,UT,84118,,(801) 966-5105,,,http://www.storem.com,https://www.facebook.com/StoremSelfStorage/,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/stor-em-self-storage-west-valley-2717,,,,Storage & Moving,,chamberwest,,,,,,,,,2022-12-13 11:07:45,The easy way to find businesses and members in the ChamberWest
Harmons,Nicole Lengel,Nicole,Lengel,3540 South 4000 West #500,,UT,84120,,(801) 957-8433,,,http://www.harmonsgrocery.com,,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/harmons-1285,,,,Grocery Stores,,chamberwest,,,,,,,,,2022-12-13 11:07:45,The easy way to find businesses and members in the ChamberWest
Quick Quack Car Wash 54th South,Madie  Jackson,Madie,Jackson,5400 South 5600 West,,UT,84120,,(806) 670-6496,,,http://www.dontdrivedirty.com,,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/quick-quack-car-wash-54th-south-11124,,,,Business Service,,chamberwest,,,,,,,,,2022-12-13 11:07:45,The easy way to find businesses and members in the ChamberWest
Superior Fence & Rail,,,,2921 W Parkway Blvd,,UT,84119,,(801) 441-0635,,,,,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/superior-fence-rail-11119,,,,Business Service,,chamberwest,,,,,,,,,2022-12-13 11:07:45,The easy way to find businesses and members in the ChamberWest
SOS Support,Scott Gentry,Scott,Gentry,1098 W South Jordan Parkway,,UT,84005,,(801) 369-8329,,,http://www.sossupport.net,"https://www.linkedin.com/company/sos-support/, https://www.facebook.com/SOSSupportUtah, https://www.instagram.com/sossupport/",Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/sos-support-11022,,,,Computer Technology - I.T. Support,,chamberwest,,,,,,,,,2022-12-13 11:07:45,The easy way to find businesses and members in the ChamberWest
StarPoint Properties,Sandy Schmid,Sandy,Schmid,433 N. Camden Drive,,CA,90210,,(310) 247-0550,,,https://starpointproperties.com,,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/starpoint-properties-11031,,,,Real Estate,,chamberwest,,,,,,,,,2022-12-13 11:07:45,The easy way to find businesses and members in the ChamberWest
Schwans (Cygnus Home Delivery),Jeff  Kimes,Jeff,Kimes,1710 South 4490 West,,UT,84104,,(402) 306-3551,,,http://www.schwans.com,,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/schwans-cygnus-home-delivery-11006,,,,Grocery Stores,,chamberwest,,,,,,,,,2022-12-13 11:07:45,The easy way to find businesses and members in the ChamberWest
Ruff Tuff Products LLC,Davina Spencer,Davina,Spencer,"2252 S Presidents Drive, Suite E",,UT,84120,,(801) 972-5845,,,https://www.rufftuff.com/,"http://facebook.com/pages/rufftuffofficial, http://www.instagram.com/rufftuffofficial",Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/ruff-tuff-products-llc-10809,,,,Manufacturing,,chamberwest,,,,,,,,,2022-12-13 11:07:45,The easy way to find businesses and members in the ChamberWest
Simplicity Cocktails,Chad Linville,Chad,Linville,3679 West 1987 South,,UT,84104,,(801) 210-0868,,,http://www.drinksimplicity.com,,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/simplicity-cocktails-10948,,,,Distilleries,,chamberwest,,,,,,,,,2022-12-13 11:07:45,The easy way to find businesses and members in the ChamberWest
Salt Lake County Library - Taylorsville Branch,,,,4870 South 2700 West,,UT,84129,,(801) 943-7636,,,http://www.slcolibrary.org,,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/salt-lake-county-library-taylorsville-branch-1510,,,,Library,,chamberwest,,,,,,,,,2022-12-13 11:07:46,The easy way to find businesses and members in the ChamberWest
Synergy Family Services,Mandi Makoni,Mandi,Makoni,5255 S. 4015 W.,,UT,84129,,(801) 608-9706,,,http://synergyfamilyut.org,https://www.facebook.com/Synergyfamilyservicesut,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/synergy-family-services-10936,,,,Family Services,,chamberwest,,,,,,,,,2022-12-13 11:07:46,The easy way to find businesses and members in the ChamberWest
Salt Lake County Library - West Valley Branch,Joel Poppleton,Joel,Poppleton,2880 West 3650 South,,UT,84119,,(801) 943-4636,,,http://www.slcolibrary.org,https://www.facebook.com/thecountylibraryhunterbranch/,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/salt-lake-county-library-west-valley-branch-1742,,,,Library,,chamberwest,,,,,,,,,2022-12-13 11:07:46,The easy way to find businesses and members in the ChamberWest
Salt Lake County Library - Kearns Branch,Trish Hull,Trish,Hull,4275 West 5345 South,,UT,84118,,(801) 944-7612,,,http://www.slcolibrary.org,https://www.facebook.com/thecountylibrarykearnsbranch/,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/salt-lake-county-library-kearns-branch-1365,,,,Library,,chamberwest,,,,,,,,,2022-12-13 11:07:46,The easy way to find businesses and members in the ChamberWest
Sun Print Solutions,Sara Deneau,Sara,Deneau,2105 West 2300 South,,UT,84119,,(801) 972-6120,,,http://www.sunprintsolutions.com,https://www.linkedin.com/company/23740523/,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/sun-print-solutions-10715,,,,Printing Services,,chamberwest,,,,,,,,,2022-12-13 11:07:46,The easy way to find businesses and members in the ChamberWest
St. Mark's Hospital,Nathan Miller,Nathan,Miller,1200 East 3900 South,,Utah,84124,,(801) 268-7111,,,http://stmarkshospital.com,,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/st-mark-s-hospital-5325,,,,Hospitals & Medical,,chamberwest,,,,,,,,,2022-12-13 11:07:46,The easy way to find businesses and members in the ChamberWest
Salt Lake County Library - Viridian Event Center,Mr. Tyler Curtis,Tyler,Curtis,8030 South 1825 West,,UT,84088,,(801) 948-7858,,,http://www.viridiancenter.org,https://www.facebook.com/thecountylibraryviridianwestjordanbranch/,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/salt-lake-county-library-viridian-event-center-2654,,,,Library,,chamberwest,,,,,,,,,2022-12-13 11:07:46,The easy way to find businesses and members in the ChamberWest
Senator Karen Mayne,Senator Karen Mayne,Karen,Mayne,5044 Bannock Circle,,UT,84120,,(801) 968-7756,,,http://www.,https://www.facebook.com/karen.mayne/,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/senator-karen-mayne-2359,,,,Government,,chamberwest,,,,,,,,,2022-12-13 11:07:47,The easy way to find businesses and members in the ChamberWest
Salt Lake County Library - Hunter Branch,Maggie Mills,Maggie,Mills,4740 West 4100 South,,UT,84120,,(801) 944-7597,,,http://www.slcolibrary.org,https://www.facebook.com/thecountylibraryhunterbranch/,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/salt-lake-county-library-hunter-branch-1325,,,,Library,,chamberwest,,,,,,,,,2022-12-13 11:07:47,The easy way to find businesses and members in the ChamberWest
St. Mark's West Valley Emergency Center,Rachel Morrison,Rachel,Morrison,5668 West 3100 South,,UT,84120,,(801) 542-9292,,,https://stmarkshospital.com/service/west-valley-emergency-care,,Business,,,,https://business.chamberwest.com/list,https://business.chamberwest.com/list/member/st-mark-s-west-valley-emergency-center-5475,,,,Hospitals & Medical,,chamberwest,,,,,,,,,2022-12-13 11:07:47,The easy way to find businesses and members in the ChamberWest
