Business Name,Full Name,First Name,Last Name,Street Address,Valid To,State,Zip,Description,Phone Number,Phone Number 1,Email,Business_Site,Social_Media,Record_Type,Category,Rating,Reviews,Source_URL,Detail_Url,Services,Latitude,Longitude,Occupation,Business_Type,Lead_Source,State_Abrv,State_TZ,State_Type,SIC_Sectors,SIC_Categories,SIC_Industries,NAICS_Code,Quick_Occupation,Scraped_date,Meta_Description
"Otter Creek Brewing, Inc.",,,,793 Exchange Street,,VT,05753-1106,,(802) 388-0727,,,http://www.ottercreekbrewing.com,"https://www.facebook.com/OtterCreekBrewing, https://twitter.com/OtterCreekBeer, https://instagram.com/ottercreekbeer",Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/otter-creek-brewing-inc-1349,,,,Food & Beverage Producers,,addisoncounty,,,,,,,,,2022-11-29 14:52:08,The easy way to find businesses and members in the Addison County Chamber of Commerce
Otter Creek Used Books,,,,99 Maple Street #12,,VT,05753,,(802) 388-3241,,,http://ottercreekusedbooks.com,"https://www.facebook.com/otterbooks, https://www.instagram.com/otterbooks/",Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/otter-creek-used-books-middlebury-4237,,,,Books/Toys/Music,,addisoncounty,,,,,,,,,2022-11-29 14:52:08,The easy way to find businesses and members in the Addison County Chamber of Commerce
"Otter Creek Engineering, Inc.",,,,404 East Main Street,,VT,05740,,(802) 382-8522,,,http://www.ottercrk.com,https://www.linkedin.com/company/otter-creek-engineer-inc-,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/otter-creek-engineering-inc-1351,,,,Engineers,,addisoncounty,,,,,,,,,2022-11-29 14:52:08,The easy way to find businesses and members in the Addison County Chamber of Commerce
Otter East Bakery & Deli,,,,51 Ossie Road,,VT,05753,,(802) 989-7220,,,http://www.ottereast.com,"https://www.facebook.com/Otter-East-Bakery-Deli-103863325059148, https://www.instagram.com/ottereast",Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/otter-east-bakery-deli-4200,,,,"Bakery, Deli, Cafè, Pizza",,addisoncounty,,,,,,,,,2022-11-29 14:52:08,The easy way to find businesses and members in the Addison County Chamber of Commerce
Otter Creek Bakery & Deli,,,,14 College Street,,VT,05753,,(802) 388-3371,,,http://www.ottercreekbakery.com,"https://www.facebook.com/ocbmidd, http://instagram.com/ottercreekbakery",Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/otter-creek-bakery-deli-1676,,,,"Bakery, Deli, Cafè, Pizza",,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
Open Approach,Mr. Chris Sterzinar,Mr.,Sterzinar,"1 Mill Street, Suite 365",,VT,05401,,(802) 242-4050,,,http://www.openapproach.com,https://www.linkedin.com/company/open-approach-inc-/mycompany/,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/open-approach-126,,,,Computers,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
On the Creek Bed & Breakfast and Cottage,Mr. Chris Sterzinar,Mr.,Sterzinar,284 Pulp Mill Bridge Road,,VT,05753,,(802) 388-6517,,,http://www.onthecreekbedandbreakfast.com,,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/on-the-creek-bed-breakfast-and-cottage-3184,,,,Bed & Breakfasts,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
Mount Abraham Unified School District,,,,"72 Munsill Avenue, Suite 601",,VT,05443-1032,,(802) 453-3657,,,https://www.mausd.org,https://www.facebook.com/anesuVT,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/mount-abraham-unified-school-district-1020,,,,Education/Career Training,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
Middlebury Snow Bowl,,,,6886 Route 125,,VT,05748,,(802) 443-7669,,,http://www.middleburysnowbowl.com,http://www.facebook.com/MiddleburyCollegeSnowBowl?ref=ts&fref=ts,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/middlebury-snow-bowl-1306,,,,Golf & Skiing,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
Multy Builders,,,,3398 Quaker Village Road,,VT,05753,,(802) 545-6000,,,http://www.multybuilders.com,"https://www.facebook.com/multybuildersvt, https://twitter.com/MultyBuilders, https://www.instagram.com/multybuilders/",Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/multy-builders-2714,,,,Construction & Contracting,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
"Maple Landmark, Inc.",,,,1297 Exchange Street,,VT,05753,,(802) 388-0627,,,http://www.maplelandmark.com,"http://www.facebook.com/pages/Maple-Landmark-Woodcraft/                                                                                                    , http://www.instagram.com/maplelandmark/",Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/maple-landmark-inc-1272,,,,Toy Manufacturing,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
Mitchell's Screen Printing & Embroidery,Tim Mitchell,Tim,Mitchell,41 Gloriosa Drive,,VT,05763,,(802) 483-6866,,,http://mitchelltees.com,https://www.facebook.com/mitchelltees/,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/mitchell-s-screen-printing-embroidery-1326,,,,Signs,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
Sweet Cecily,,,,42 Main Street,,VT,05753,,(802) 388-3353,,,http://www.sweetcecily.com,"https://www.facebook.com/Sweet-Cecily-147374208636482, https://www.instagram.com/sweetcecilystore",Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/sweet-cecily-1406,,,,Gifts,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
Middlebury Natural Foods Co-op,Tim Mitchell,Tim,Mitchell,9 Washington Street,,VT,05753,,(802) 388-7276,,,http://www.middlebury.coop,"https://www.facebook.com/middleburycoop, https://www.instagram.com/middlebury_coop",Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/middlebury-natural-foods-co-op-1317,,,,Food/Grocery,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
Middlebury Farmers' Market,Tim Mitchell,Tim,Mitchell,VFW,,VT,05753,,,,,http://www.middleburyfarmersmarket.org,https://www.facebook.com/MiddleburyFarmersMarket/,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/middlebury-farmers-market-2089,,,,Farm Market,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
Moosalamoo Association,Tim Mitchell,Tim,Mitchell,P.O. Box 148,,VT,05733,,,,,http://www.moosalamoo.org,https://www.facebook.com/Moosalamoo-Association-Moosalamoo-National-Recreation-Area-140266669371563/,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/moosalamoo-association-1739,,,,Non-Profit & Civic Organizations,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
Middlebury Inn,Tim Mitchell,Tim,Mitchell,14 Court Square,,VT,05753,,(802) 388-4961,,,http://www.middleburyinn.com,"https://www.facebook.com/middleburyinn, http://twitter.com/middleburyinn, https://www.instagram.com/middleburyinnvt",Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/middlebury-inn-1314,,,,Inns,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
Middlebury New Filmmakers Festival,Tim Mitchell,Tim,Mitchell,5 Court Street,,VT,05753,,(818) 406-3492,,,http://www.middfilmfest.org,"https://www.linkedin.com/company/middlebury-new-filmmakers-festival/, https://www.facebook.com/middfilmfest, https://twitter.com/MiddFilmFest",Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/middlebury-new-filmmakers-festival-4031,,,,Non-Profit & Civic Organizations,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
Monument Farms Dairy,Bob James,Bob,James,2107 James Road,,VT,05753,,(802) 545-2119,,,https://www.monumentfarms.com,https://www.facebook.com/MonumentFarmsDairy/,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/monument-farms-dairy-1328,,,,Dairy Farms,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
M&T Bank,Bob James,Bob,James,69 Monkton Road,,VT,05491,,(802) 877-3827,,,https://www.mtb.com,"https://www.linkedin.com/company/m%26t-bank, https://www.facebook.com/MandTBank, https://twitter.com/mandt_bank",Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/m-t-bank-vergennes-741,,,,Banks,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
Middlebury Eye Associates,Bob James,Bob,James,91 Main Street,,VT,05753,,(802) 388-2811,,,http://www.middleburyeye.com,,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/middlebury-eye-associates-1307,,,,Eye Care,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
Middlebury Sweets Candy Shop & Motel,Bob James,Bob,James,1395 Route 7 South,,VT,05753,,(802) 388-4518,,,http://www.middleburysweets.net,https://www.facebook.com/MiddMotel,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/middlebury-sweets-candy-shop-motel-4075,,,,Hotels & Motels,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
Marble Trail Financial,Don Devost,Don,Devost,"5 Court Street, 2nd Floor",,VT,05753,,(802) 388-6300,,,http://www.marbletrail.com,http://www.linkedin.com/pub/don-devost/0/baa/72b,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/marble-trail-financial-3335,,,,Accountants,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
Middlebury College Museum of Art,Don Devost,Don,Devost,72 Porter Field Road,,VT,05753,,(802) 443-5007,,,http://museum.middlebury.edu,"http://www.facebook.com/middartmuseum                                                                                                   , http://twitter.com/middartmuseum",Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/middlebury-college-museum-of-art-1304,,,,Museums,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
Masterson Excavation,Don Devost,Don,Devost,88B North Street,,VT,05443,,(802) 453-4341,,,https://mastersonexcavation.com,https://www.facebook.com/MastersonExcavation,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/masterson-excavation-1799,,,,Excavating,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
MIDDState Towing Co.,Don Devost,Don,Devost,130 Ethan Allen Highway,,VT,05472,,(802) 388-1110,,,http://middstatetowing.com/,,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/middstate-towing-co-3283,,,,Automotive,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
Middlebury Studio School,Don Devost,Don,Devost,2377 Route 7 South,,VT,05753,,(802) 458-8979,,,http://middleburystudioschool.org,"https://www.facebook.com/middleburystudioschool.org, https://instagram.com/middleburystudioschool",Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/middlebury-studio-school-middlebury-4168,,,,Art Education,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
"Murray & Masterson Environmental Services, LLC",Don Devost,Don,Devost,88B North Street,,VT,05443,,(802) 453-5100,,,http://www.murray-mastersonenv.com,https://www.facebook.com/MurrayMastersonEnvironmental,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/murray-masterson-environmental-services-llc-4092,,,,Environmental Consultants,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
Middlebury College,Don Devost,Don,Devost,President's Office,,VT,05753,,(802) 443-5400,,,http://www.middlebury.edu,https://www.facebook.com/middleburycollege/,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/middlebury-college-1749,,,,Education/Career Training,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
"MacIntyre Services, LLC",Don Devost,Don,Devost,213 Exchange Street,,VT,05753,,(802) 388-9260,,,,,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/macintyre-services-llc-1268,,,,Fuels/Heating,,addisoncounty,,,,,,,,,2022-11-29 14:52:09,The easy way to find businesses and members in the Addison County Chamber of Commerce
"MacIntyre Services, LLC",Don Devost,Don,Devost,213 Exchange Street,,VT,05753,,(802) 388-3014,,,,,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/macintyre-services-llc-middlebury-3287,,,,Plumbing & Heating Contractor,,addisoncounty,,,,,,,,,2022-11-29 14:52:10,The easy way to find businesses and members in the Addison County Chamber of Commerce
"McKernon Group, Inc.",Don Devost,Don,Devost,381 New Road,,VT,05733,,(802) 247-8500,,,http://www.mckernongroup.com,https://www.facebook.com/The-McKernon-Group-121467021340/,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/mckernon-group-inc-1284,,,,Construction & Contracting,,addisoncounty,,,,,,,,,2022-11-29 14:52:10,The easy way to find businesses and members in the Addison County Chamber of Commerce
Middlebury Regional Emergency and Medical Services,Don Devost,Don,Devost,55 Collins Drive,,VT,05753-8503,,(802) 388-3286,,,http://www.middlebury911.org,"https://www.facebook.com/Middlebury-Regional-Emergency-Medical-Services-Inc-273136842788896/, https://twitter.com/MiddREMS",Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/middlebury-regional-emergency-and-medical-services-2106,,,,Emergency Services,,addisoncounty,,,,,,,,,2022-11-29 14:52:10,The easy way to find businesses and members in the Addison County Chamber of Commerce
Marble Trail Advisors,Don Devost,Don,Devost,"5 Court Street, 2nd Floor",,VT,05753,,(802) 388-6300,,,http://www.marbletrail.com,,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/marble-trail-advisors-4115,,,,Financial Planning/Services,,addisoncounty,,,,,,,,,2022-11-29 14:52:10,The easy way to find businesses and members in the Addison County Chamber of Commerce
"Mike's Fuels, LLC",Don Devost,Don,Devost,3108 Route 22 A,,VT,05734,,(802) 758-3835,,,,,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/mike-s-fuels-llc-2086,,,,Fuels/Heating,,addisoncounty,,,,,,,,,2022-11-29 14:52:10,The easy way to find businesses and members in the Addison County Chamber of Commerce
Middlebury Jazzercise,Amy Collier,Amy,Collier,175 Wilson Road,,VT,05753,,(802) 377-3535,,,https://jcls.jazzercise.com/facility/jazzercise-at-middlebury-fitness,https://www.facebook.com/MiddleburyJazzercise,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/middlebury-jazzercise-4118,,,,Fitness,,addisoncounty,,,,,,,,,2022-11-29 14:52:10,The easy way to find businesses and members in the Addison County Chamber of Commerce
Middlebury Frameshop & Gallery,Heidi Holliger,Heidi,Holliger,"656 Exchange Street, Suite 2",,VT,05753,,(802) 388-6000,,,http://www.middleburyframeshop.com,https://www.facebook.com/Middlebury-Frameshop-Gallery-134626953703945/,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/middlebury-frameshop-gallery-3981,,,,Framing,,addisoncounty,,,,,,,,,2022-11-29 14:52:10,The easy way to find businesses and members in the Addison County Chamber of Commerce
Mountain Health Center,Heidi Holliger,Heidi,Holliger,61 Pine Street,,VT,05443,,(802) 453-5028,,,http://www.mountainhealthcenter.com,"https://www.facebook.com/mountainhealthcenter, https://twitter.com/MountainHealth4",Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/mountain-health-center-1533,,,,Doctors,,addisoncounty,,,,,,,,,2022-11-29 14:52:10,The easy way to find businesses and members in the Addison County Chamber of Commerce
M&T Bank,Heidi Holliger,Heidi,Holliger,3 North Maple Street,,VT,05491,,(802) 877-3111,,,https://www.mtb.com,"https://www.linkedin.com/company/m%26t-bank, https://www.facebook.com/MandTBank, https://twitter.com/mandt_bank",Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/m-t-bank-vergennes-802-877-3111-1103,,,,Banks,,addisoncounty,,,,,,,,,2022-11-29 14:52:10,The easy way to find businesses and members in the Addison County Chamber of Commerce
Mary Johnson Children's Center,Heidi Holliger,Heidi,Holliger,81 Water Street,,VT,05753,,(802) 388-2853,,,http://www.mjccvt.org,,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/mary-johnson-children-s-center-1279,,,,Child Care/Pre-School/Kindergarten,,addisoncounty,,,,,,,,,2022-11-29 14:52:10,The easy way to find businesses and members in the Addison County Chamber of Commerce
Mount Independence State Historic Site,Heidi Holliger,Heidi,Holliger,497 Mount Independence Road,,VT,05760,,(802) 759-2412,,,https://historicsites.vermont.gov/mount-independence,https://www.facebook.com/pages/Mount-Independence-State-Historic-Site/773901359367543,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/mount-independence-state-historic-site-2443,,,,Historic Sites,,addisoncounty,,,,,,,,,2022-11-29 14:52:10,The easy way to find businesses and members in the Addison County Chamber of Commerce
Maple Meadow Farm,Heidi Holliger,Heidi,Holliger,518 Maple Street,,VT,05769,,(802) 352-4241,,,http://www.maplemeadowfarmeggs.com,http://facebook.com/pages/maplemeadowfarm,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/maple-meadow-farm-4116,,,,Egg/Poultry Farms,,addisoncounty,,,,,,,,,2022-11-29 14:52:10,The easy way to find businesses and members in the Addison County Chamber of Commerce
Myers Electrical Company,Heidi Holliger,Heidi,Holliger,78 Stetson Road,,VT,05443,,(802) 345-7854,,,,,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/myers-electrical-company-4199,,,,Electricians/Electrical Contractor,,addisoncounty,,,,,,,,,2022-11-29 14:52:10,The easy way to find businesses and members in the Addison County Chamber of Commerce
Middlebury Acting Company,Melissa Lourie,Melissa,Lourie,Star Mill Building,,VT,05753,,(802) 233-5255,,,http://middleburyactors.org,"http://middleburyactorsworkshop, http://twitter.com/middactors",Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/middlebury-acting-company-4074,,,,Performing Arts & Film,,addisoncounty,,,,,,,,,2022-11-29 14:52:10,The easy way to find businesses and members in the Addison County Chamber of Commerce
"Marsh & Wagner, PC",Pamela Marsh,Pamela,Marsh,62 Court Street,,VT,05753,,(802) 388-4026,,,http://www.marshandwagner.com,"https://www.linkedin.com/company/marsh-wagner/, https://www.facebook.com/MarshWagnerPC/",Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/marsh-wagner-pc-4041,,,,Attorneys,,addisoncounty,,,,,,,,,2022-11-29 14:52:10,The easy way to find businesses and members in the Addison County Chamber of Commerce
Middlebury Underground,Pamela Marsh,Pamela,Marsh,,,VT,05753,,(802) 388-6124,,,http://www.middunderground.org,"http://facebook.com/MiddleburyUndergrounD, https://www.instagram.com/middleburyunderground/",Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/middlebury-underground-4163,,,,Non-Profit & Civic Organizations,,addisoncounty,,,,,,,,,2022-11-29 14:52:10,The easy way to find businesses and members in the Addison County Chamber of Commerce
"Matthew's Trucking, LLC",Pamela Marsh,Pamela,Marsh,605 Delong Road,,VT,05753,,(802) 462-2998,,,,,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/matthew-s-trucking-llc-2206,,,,Trucking,,addisoncounty,,,,,,,,,2022-11-29 14:52:10,The easy way to find businesses and members in the Addison County Chamber of Commerce
Middlebury Community Players,Sarah Stone,Sarah,Stone,P.O. Box 372,,VT,05753,,(802) 388-7432,,,http://www.middleburycommunityplayers.org,https://www.facebook.com/MiddleburyCommunityPlayers/,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/middlebury-community-players-3646,,,,Performing Arts & Film,,addisoncounty,,,,,,,,,2022-11-29 14:52:10,The easy way to find businesses and members in the Addison County Chamber of Commerce
Mark Favreau Graphic Design,Sarah Stone,Sarah,Stone,41 Lower Plains Road,,VT,05753,,(802) 388-0041,,,http://www.markfavreau.com,,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/mark-favreau-graphic-design-1174,,,,Graphic Design,,addisoncounty,,,,,,,,,2022-11-29 14:52:10,The easy way to find businesses and members in the Addison County Chamber of Commerce
Middlebury BNI,Sarah Stone,Sarah,Stone,154 Creek Road,,VT,05753,,,,,https://bnivermont.com/middleburybni/en-US/index,https://www.facebook.com/MiddleburyBNI,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/middlebury-bni-4122,,,,Business Development Services,,addisoncounty,,,,,,,,,2022-11-29 14:52:10,The easy way to find businesses and members in the Addison County Chamber of Commerce
Mahaney Arts Center,Sarah Stone,Sarah,Stone,South Main St./Route 30 South,,VT,05753,,(802) 443-3168,,,http://www.middlebury.edu/arts,http://www.facebook.com/ARTSatMiddlebury,Business,,,,https://www.addisoncounty.com/list/,https://www.addisoncounty.com/list/member/mahaney-arts-center-1302,,,,Performing Arts & Film,,addisoncounty,,,,,,,,,2022-11-29 14:52:10,The easy way to find businesses and members in the Addison County Chamber of Commerce
